ts_code,Date,Open,High,Low,Close,pre_close,change,pct_chg,Volume,amount
600519.SH,2014-02-24,149.1,151.08,145.61,147.62,149.08,-1.46,-0.98,31178.65,463140.9
600519.SH,2014-02-25,148.0,148.4,141.0,142.37,147.62,-5.25,-3.56,46279.93,662701.579
600519.SH,2014-02-26,140.56,144.98,139.05,142.03,142.37,-0.34,-0.24,26513.94,377024.801
600519.SH,2014-02-27,142.15,145.79,140.02,144.95,142.03,2.92,2.06,25646.11,367761.88
600519.SH,2014-02-28,145.0,150.8,144.95,150.02,144.95,5.07,3.5,41926.17,626931.554
600519.SH,2014-03-03,150.0,154.99,148.33,154.93,150.02,4.91,3.27,48816.65,745535.034
600519.SH,2014-03-04,152.12,159.29,152.0,153.4,154.93,-1.53,-0.99,50866.76,795957.015
600519.SH,2014-03-05,154.03,159.99,152.0,159.84,153.4,6.44,4.2,47211.54,741663.988
600519.SH,2014-03-06,160.21,162.3,157.0,162.0,159.84,2.16,1.35,42741.21,684035.158
600519.SH,2014-03-07,162.0,167.2,160.04,165.49,162.0,3.49,2.15,58110.48,952251.168
600519.SH,2014-03-10,164.8,165.8,154.03,156.94,165.49,-8.55,-5.17,49985.48,797666.915
600519.SH,2014-03-11,156.0,163.6,155.1,162.18,156.94,5.24,3.34,38561.41,619885.231
600519.SH,2014-03-12,161.08,163.6,155.78,158.53,162.18,-3.65,-2.25,36763.92,582653.268
600519.SH,2014-03-13,157.6,165.1,157.11,164.87,158.53,6.34,4.0,42637.78,695571.566
600519.SH,2014-03-14,164.06,166.0,161.8,163.87,164.87,-1.0,-0.61,24933.55,407076.138
600519.SH,2014-03-17,165.0,166.66,162.01,166.47,163.87,2.6,1.59,32198.88,529609.724
600519.SH,2014-03-18,168.3,176.2,168.3,171.32,166.47,4.85,2.91,59473.71,1030329.361
600519.SH,2014-03-19,169.9,175.0,169.0,174.37,171.32,3.05,1.78,35365.79,613576.537
600519.SH,2014-03-20,174.3,174.5,169.0,169.18,174.37,-5.19,-2.98,33895.21,579777.921
600519.SH,2014-03-21,168.44,171.98,165.5,171.4,169.18,2.22,1.31,40318.81,680945.758
600519.SH,2014-03-24,171.0,175.73,169.9,171.29,171.4,-0.11,-0.06,26320.92,453477.911
600519.SH,2014-03-25,168.4,168.4,155.59,166.81,171.29,-4.48,-2.62,62403.83,1024298.853
600519.SH,2014-03-26,165.1,166.11,158.36,158.49,166.81,-8.32,-4.99,57376.39,927285.406
600519.SH,2014-03-27,157.66,160.8,156.4,157.66,158.49,-0.83,-0.52,38044.59,603835.726
600519.SH,2014-03-28,157.82,158.99,151.01,152.64,157.66,-5.02,-3.18,48272.96,740132.771
600519.SH,2014-03-31,152.01,157.38,152.0,154.7,152.64,2.06,1.35,30583.6,473939.133
600519.SH,2014-04-01,154.71,162.55,154.4,162.49,154.7,7.79,5.04,34046.89,544622.704
600519.SH,2014-04-02,162.74,169.66,161.03,165.64,162.49,3.15,1.94,46698.33,777378.72
600519.SH,2014-04-03,167.56,167.69,163.5,165.31,165.64,-0.33,-0.2,26918.48,444348.448
600519.SH,2014-04-04,164.65,165.3,161.0,164.06,165.31,-1.25,-0.76,23206.51,377896.957
600519.SH,2014-04-08,163.92,165.42,161.01,164.54,164.06,0.48,0.29,25927.49,423934.5
600519.SH,2014-04-09,165.02,166.63,162.13,163.35,164.54,-1.19,-0.72,21618.89,354031.803
600519.SH,2014-04-10,163.27,171.02,159.5,169.51,163.35,6.16,3.77,54177.87,897611.262
600519.SH,2014-04-11,172.0,179.6,172.0,176.08,169.51,6.57,3.88,90225.79,1593651.865
600519.SH,2014-04-14,174.7,177.31,173.0,174.36,176.08,-1.72,-0.98,26824.36,469646.916
600519.SH,2014-04-15,173.2,175.87,173.2,174.49,174.36,0.13,0.07,25880.21,452432.807
600519.SH,2014-04-16,173.7,174.56,170.19,171.02,174.49,-3.47,-1.99,22040.62,379301.956
600519.SH,2014-04-17,170.8,176.0,170.21,175.2,171.02,4.18,2.44,29744.41,517914.682
600519.SH,2014-04-18,175.0,177.77,173.3,175.31,175.2,0.11,0.06,19601.46,344825.514
600519.SH,2014-04-21,174.01,175.98,172.0,172.05,175.31,-3.26,-1.86,18333.79,318935.964
600519.SH,2014-04-22,172.0,175.13,171.52,172.13,172.05,0.08,0.05,22344.96,387206.385
600519.SH,2014-04-23,172.08,176.49,172.03,176.06,172.13,3.93,2.28,33755.73,592119.543
600519.SH,2014-04-24,176.15,176.71,173.7,175.76,176.06,-0.3,-0.17,12581.35,220213.004
600519.SH,2014-04-25,167.98,168.0,161.79,164.69,175.76,-11.07,-6.3,95877.43,1581409.278
600519.SH,2014-04-28,162.08,164.56,159.81,162.79,164.69,-1.9,-1.15,33028.6,535511.089
600519.SH,2014-04-29,162.8,165.48,162.47,163.59,162.79,0.8,0.49,27996.49,459181.201
600519.SH,2014-04-30,163.95,164.29,162.53,163.88,163.59,0.29,0.18,19220.66,314017.274
600519.SH,2014-05-05,163.5,163.5,157.08,160.25,163.88,-3.63,-2.22,36743.47,585326.687
600519.SH,2014-05-06,160.0,162.7,160.0,160.79,160.25,0.54,0.34,13622.95,219512.505
600519.SH,2014-05-07,161.61,161.61,159.6,160.66,160.79,-0.13,-0.08,11960.73,192090.276
600519.SH,2014-05-08,160.8,162.49,160.42,160.67,160.66,0.01,0.01,14697.86,237490.046
600519.SH,2014-05-09,160.66,162.3,160.3,160.62,160.67,-0.05,-0.03,16721.45,269803.731
600519.SH,2014-05-12,162.29,162.3,159.5,160.91,160.62,0.29,0.18,26194.78,420667.493
600519.SH,2014-05-13,160.77,161.61,159.56,160.74,160.91,-0.17,-0.11,15939.36,256197.646
600519.SH,2014-05-14,159.99,160.93,154.01,155.27,160.74,-5.47,-3.4,34016.55,534826.236
600519.SH,2014-05-15,154.98,157.08,154.5,156.15,155.27,0.88,0.57,16983.38,264995.351
600519.SH,2014-05-16,156.15,157.1,154.67,155.16,156.15,-0.99,-0.63,18467.3,286938.905
600519.SH,2014-05-19,152.5,153.0,147.94,147.98,155.16,-7.18,-4.63,56250.09,838456.335
600519.SH,2014-05-20,148.1,149.44,143.6,144.98,147.98,-3.0,-2.03,46885.91,682615.74
600519.SH,2014-05-21,144.1,151.66,143.95,151.0,144.98,6.02,4.15,38737.87,575063.792
600519.SH,2014-05-22,150.9,153.6,149.65,150.05,151.0,-0.95,-0.63,18678.94,281907.878
600519.SH,2014-05-23,150.0,152.78,149.98,152.3,150.05,2.25,1.5,14009.63,212338.047
600519.SH,2014-05-26,154.9,154.9,152.85,153.57,152.3,1.27,0.83,8910.56,137024.228
600519.SH,2014-05-27,153.0,155.75,152.86,153.2,153.57,-0.37,-0.24,13035.07,201097.681
600519.SH,2014-05-28,152.89,155.0,152.8,153.94,153.2,0.74,0.48,12501.97,192903.907
600519.SH,2014-05-29,153.73,155.93,153.46,154.29,153.94,0.35,0.23,10106.82,156525.431
600519.SH,2014-05-30,154.25,155.28,153.02,153.22,154.29,-1.07,-0.69,9217.65,141927.539
600519.SH,2014-06-03,153.0,154.5,152.25,152.77,153.22,-0.45,-0.29,13048.48,199563.914
600519.SH,2014-06-04,152.99,153.38,150.02,151.15,152.77,-1.62,-1.06,10494.31,158991.999
600519.SH,2014-06-05,151.12,155.0,149.33,154.77,151.15,3.62,2.4,20678.63,314507.72
600519.SH,2014-06-06,154.68,155.65,152.29,153.59,154.77,-1.18,-0.76,9477.45,145936.33
600519.SH,2014-06-09,152.3,154.4,152.3,153.23,153.59,-0.36,-0.23,10034.81,154198.989
600519.SH,2014-06-10,153.25,155.29,153.25,154.8,153.23,1.57,1.02,19305.51,298186.72
600519.SH,2014-06-11,154.75,155.38,153.21,153.94,154.8,-0.86,-0.56,10781.45,166086.241
600519.SH,2014-06-12,154.07,154.07,152.12,152.63,153.94,-1.31,-0.85,11499.6,175855.795
600519.SH,2014-06-13,152.69,153.83,151.16,152.81,152.63,0.18,0.12,16970.46,259337.717
600519.SH,2014-06-16,152.9,154.78,152.4,154.42,152.81,1.61,1.05,16237.9,249568.876
600519.SH,2014-06-17,154.3,154.3,152.2,153.19,154.42,-1.23,-0.8,16364.86,250297.887
600519.SH,2014-06-18,153.8,154.45,153.4,153.58,153.19,0.39,0.25,14024.56,215965.707
600519.SH,2014-06-19,153.56,154.2,152.5,152.73,153.58,-0.85,-0.55,11551.44,176868.338
600519.SH,2014-06-20,152.7,153.6,152.32,153.18,152.73,0.45,0.29,12019.4,183993.516
600519.SH,2014-06-23,153.5,156.38,153.36,156.31,153.18,3.13,2.04,28983.85,449611.781
600519.SH,2014-06-24,156.62,163.8,156.55,163.57,156.31,7.26,4.64,38532.63,621636.108
600519.SH,2014-06-25,145.33,145.33,141.5,142.23,144.72,-2.49,-1.72,38171.11,546556.386
600519.SH,2014-06-26,142.23,142.98,141.41,141.64,142.23,-0.59,-0.41,36348.51,515915.138
600519.SH,2014-06-27,141.42,141.42,139.22,140.38,141.64,-1.26,-0.89,26477.92,371027.132
600519.SH,2014-06-30,141.18,142.89,140.4,141.98,140.38,1.6,1.14,24399.5,345879.987
600519.SH,2014-07-01,142.59,142.59,140.8,141.77,141.98,-0.21,-0.15,11946.68,168987.424
600519.SH,2014-07-02,142.03,142.35,141.0,142.08,141.77,0.31,0.22,12068.48,171127.803
600519.SH,2014-07-03,142.21,143.4,141.4,143.26,142.08,1.18,0.83,19331.67,275808.355
600519.SH,2014-07-04,143.4,144.18,142.72,143.32,143.26,0.06,0.04,15402.8,220860.905
600519.SH,2014-07-07,142.8,144.28,142.21,144.16,143.32,0.84,0.59,22879.87,327900.742
600519.SH,2014-07-08,144.1,144.17,141.02,142.18,144.16,-1.98,-1.37,21091.6,299615.515
600519.SH,2014-07-09,142.0,142.87,141.02,141.24,142.18,-0.94,-0.66,14328.6,203120.918
600519.SH,2014-07-10,141.12,141.83,140.6,141.04,141.24,-0.2,-0.14,12159.88,171762.392
600519.SH,2014-07-11,141.47,143.09,141.12,141.87,141.04,0.83,0.59,18432.86,262292.694
600519.SH,2014-07-14,141.87,150.89,141.5,149.77,141.87,7.9,5.57,46534.81,684819.813
600519.SH,2014-07-15,149.11,158.0,149.11,153.81,149.77,4.04,2.7,58787.98,913284.346
600519.SH,2014-07-16,153.85,156.78,153.85,154.57,153.81,0.76,0.49,24459.33,379071.451
600519.SH,2014-07-17,154.09,155.55,152.0,153.75,154.57,-0.82,-0.53,20191.17,309501.857
600519.SH,2014-07-18,153.59,165.0,152.7,160.98,153.75,7.23,4.7,74896.91,1200093.431
600519.SH,2014-07-21,160.39,162.88,158.59,160.98,160.98,0.0,0.0,30143.22,485174.687
600519.SH,2014-07-22,159.6,164.0,159.6,163.2,160.98,2.22,1.38,29820.62,483906.541
600519.SH,2014-07-23,162.0,165.0,161.6,163.89,163.2,0.69,0.42,27836.33,455655.822
600519.SH,2014-07-24,163.76,169.1,162.3,163.53,163.89,-0.36,-0.22,35682.4,595593.137
600519.SH,2014-07-25,164.0,166.05,161.06,163.88,163.53,0.35,0.21,27833.58,454235.014
600519.SH,2014-07-28,164.23,167.99,162.92,164.25,163.88,0.37,0.23,42968.99,706875.701
600519.SH,2014-07-29,164.3,164.3,160.26,161.06,164.25,-3.19,-1.94,36017.0,580708.806
600519.SH,2014-07-30,160.74,160.74,156.5,158.51,161.06,-2.55,-1.58,54876.29,865210.171
600519.SH,2014-07-31,158.29,160.38,156.96,160.27,158.51,1.76,1.11,25206.31,400860.676
600519.SH,2014-08-01,160.17,164.3,159.62,162.98,160.27,2.71,1.69,43259.99,704961.964
600519.SH,2014-08-04,163.0,165.62,162.29,164.4,162.98,1.42,0.87,38848.2,637175.456
600519.SH,2014-08-05,164.0,166.66,161.67,166.25,164.4,1.85,1.13,38357.97,627210.395
600519.SH,2014-08-06,164.8,165.78,162.0,163.32,166.25,-2.93,-1.76,20317.23,332041.716
600519.SH,2014-08-07,163.1,164.39,160.5,160.6,163.32,-2.72,-1.67,25396.49,411237.176
600519.SH,2014-08-08,161.96,163.33,159.8,162.14,160.6,1.54,0.96,23819.42,384676.138
600519.SH,2014-08-11,162.48,163.2,161.51,163.07,162.14,0.93,0.57,20070.72,326555.328
600519.SH,2014-08-12,161.81,162.75,160.15,162.04,163.07,-1.03,-0.63,19604.36,316255.852
600519.SH,2014-08-13,162.04,164.78,160.8,162.49,162.04,0.45,0.28,34454.03,560675.713
600519.SH,2014-08-14,162.02,163.44,161.28,161.46,162.49,-1.03,-0.63,22958.94,373085.47
600519.SH,2014-08-15,162.2,162.49,161.13,161.54,161.46,0.08,0.05,21802.68,352476.093
600519.SH,2014-08-18,162.0,162.3,159.1,159.75,161.54,-1.79,-1.11,41698.27,667452.065
600519.SH,2014-08-19,159.75,159.75,158.45,158.68,159.75,-1.07,-0.67,32095.77,509709.617
600519.SH,2014-08-20,158.74,162.06,158.5,162.0,158.68,3.32,2.09,37084.95,596509.533
600519.SH,2014-08-21,162.0,162.32,159.0,159.97,162.0,-2.03,-1.25,18872.73,301791.0
600519.SH,2014-08-22,160.0,160.39,158.75,159.27,159.97,-0.7,-0.44,18636.71,297023.432
600519.SH,2014-08-25,159.27,160.15,158.3,158.75,159.27,-0.52,-0.33,15376.72,244745.466
600519.SH,2014-08-26,158.5,159.42,156.96,157.72,158.75,-1.03,-0.65,16589.6,261850.709
600519.SH,2014-08-27,157.72,157.78,156.18,156.37,157.72,-1.35,-0.86,13828.67,216703.37
600519.SH,2014-08-28,156.0,158.36,156.0,156.02,156.37,-0.35,-0.22,17618.03,276811.143
600519.SH,2014-08-29,156.0,158.59,155.0,158.23,156.02,2.21,1.42,23838.83,375517.439
600519.SH,2014-09-01,158.2,159.5,157.71,158.45,158.23,0.22,0.14,16450.24,260760.134
600519.SH,2014-09-02,158.81,162.64,158.03,162.56,158.45,4.11,2.59,41246.13,664712.697
600519.SH,2014-09-03,162.58,167.42,162.56,164.82,162.56,2.26,1.39,42042.25,695551.833
600519.SH,2014-09-04,164.7,165.94,163.68,165.06,164.82,0.24,0.15,23975.87,395280.315
600519.SH,2014-09-05,165.7,168.16,165.21,167.51,165.06,2.45,1.48,34731.95,579714.726
600519.SH,2014-09-09,167.65,167.97,164.0,164.08,167.51,-3.43,-2.05,20562.81,339388.091
600519.SH,2014-09-10,163.7,165.0,163.01,163.91,164.08,-0.17,-0.1,17867.72,293245.987
600519.SH,2014-09-11,163.87,164.82,161.48,161.98,163.91,-1.93,-1.18,31875.54,519406.664
600519.SH,2014-09-12,161.49,162.65,160.32,162.45,161.98,0.47,0.29,17356.01,280548.666
600519.SH,2014-09-15,161.9,161.91,158.8,159.41,162.45,-3.04,-1.87,32543.86,519621.41
600519.SH,2014-09-16,160.5,160.6,157.02,157.46,159.41,-1.95,-1.22,34823.15,551314.386
600519.SH,2014-09-17,158.47,159.54,157.34,158.23,157.46,0.77,0.49,25841.28,408684.99
600519.SH,2014-09-18,158.02,159.38,157.08,159.25,158.23,1.02,0.64,26482.04,418431.987
600519.SH,2014-09-19,159.25,160.98,158.5,160.85,159.25,1.6,1.0,22665.99,362408.981
600519.SH,2014-09-22,160.71,160.71,156.84,156.94,160.85,-3.91,-2.43,37191.54,586709.101
600519.SH,2014-09-23,156.7,157.5,156.36,157.48,156.94,0.54,0.34,34546.11,541705.82
600519.SH,2014-09-24,156.49,160.5,155.6,160.19,157.48,2.71,1.72,43448.96,687426.587
600519.SH,2014-09-25,160.92,163.98,160.9,162.19,160.19,2.0,1.25,56851.44,924878.313
600519.SH,2014-09-26,161.5,163.12,159.2,162.31,162.19,0.12,0.07,22716.65,366907.285
600519.SH,2014-09-29,162.33,163.2,161.39,162.47,162.31,0.16,0.1,23488.59,381683.082
600519.SH,2014-09-30,162.74,162.99,161.2,162.13,162.47,-0.34,-0.21,21574.19,349657.79
600519.SH,2014-10-08,161.0,161.1,157.8,160.73,162.13,-1.4,-0.86,45652.82,725030.231
600519.SH,2014-10-09,159.87,160.25,158.58,160.01,160.73,-0.72,-0.45,36244.91,578151.792
600519.SH,2014-10-10,159.02,159.8,157.7,159.02,160.01,-0.99,-0.62,43147.71,684789.402
600519.SH,2014-10-13,157.81,157.88,153.68,156.1,159.02,-2.92,-1.84,53176.38,826349.742
600519.SH,2014-10-14,155.0,156.99,154.44,154.91,156.1,-1.19,-0.76,28895.94,449942.595
600519.SH,2014-10-15,154.75,157.58,154.71,157.32,154.91,2.41,1.56,22238.05,348033.851
600519.SH,2014-10-16,156.1,158.19,156.1,157.32,157.32,0.0,0.0,23949.69,377655.669
600519.SH,2014-10-17,158.0,159.05,156.9,158.38,157.32,1.06,0.67,30976.59,489885.674
600519.SH,2014-10-20,158.38,158.5,156.4,156.92,158.38,-1.46,-0.92,32910.08,517853.721
600519.SH,2014-10-21,157.0,159.34,156.6,158.46,156.92,1.54,0.98,39911.28,632422.372
600519.SH,2014-10-22,158.44,159.46,157.5,159.08,158.46,0.62,0.39,22836.41,363211.434
600519.SH,2014-10-23,158.57,160.28,157.89,159.05,159.08,-0.03,-0.02,31917.34,508245.989
600519.SH,2014-10-24,158.95,159.89,157.69,158.88,159.05,-0.17,-0.11,19980.07,317073.6
600519.SH,2014-10-27,156.97,159.1,154.89,157.5,158.88,-1.38,-0.87,27970.69,439570.888
600519.SH,2014-10-28,157.32,159.1,157.18,158.74,157.5,1.24,0.79,20548.41,325762.184
600519.SH,2014-10-29,158.8,159.56,157.48,158.3,158.74,-0.44,-0.28,21423.44,339064.782
600519.SH,2014-10-30,158.0,158.0,155.1,155.42,158.3,-2.88,-1.82,49087.02,764742.33
600519.SH,2014-10-31,155.47,156.9,154.35,156.68,155.42,1.26,0.81,36421.7,567067.439
600519.SH,2014-11-03,156.75,156.88,155.45,155.58,156.68,-1.1,-0.7,24670.06,384677.498
600519.SH,2014-11-04,155.49,155.49,151.0,151.39,155.58,-4.19,-2.69,55943.9,854409.063
600519.SH,2014-11-05,151.05,151.05,145.5,146.15,151.39,-5.24,-3.46,76719.79,1131348.484
600519.SH,2014-11-06,146.15,147.49,146.01,147.15,146.15,1.0,0.68,36362.97,533913.212
600519.SH,2014-11-07,147.17,148.3,147.11,148.04,147.15,0.89,0.6,41507.31,613638.074
600519.SH,2014-11-10,150.0,153.78,149.0,153.77,148.04,5.73,3.87,62325.21,945032.808
600519.SH,2014-11-11,154.3,155.2,152.01,153.35,153.77,-0.42,-0.27,47706.89,733026.108
600519.SH,2014-11-12,152.98,153.59,150.2,152.89,153.35,-0.46,-0.3,30823.75,467531.849
600519.SH,2014-11-13,152.72,152.73,149.68,151.58,152.89,-1.31,-0.86,49155.56,739602.881
600519.SH,2014-11-14,151.56,157.63,150.91,157.29,151.58,5.71,3.77,75225.08,1168803.281
600519.SH,2014-11-17,168.0,168.0,160.0,160.05,157.29,2.76,1.75,150416.23,2451673.881
600519.SH,2014-11-18,161.0,161.82,155.0,155.65,160.05,-4.4,-2.75,63497.8,1001883.689
600519.SH,2014-11-19,155.57,155.65,152.61,153.07,155.65,-2.58,-1.66,46290.74,710715.289
600519.SH,2014-11-20,152.88,152.92,150.49,150.68,153.07,-2.39,-1.56,46258.41,698848.962
600519.SH,2014-11-21,150.56,153.2,150.2,153.13,150.68,2.45,1.63,41990.78,638007.382
600519.SH,2014-11-24,153.88,155.0,152.0,153.95,153.13,0.82,0.54,53878.99,828662.51
600519.SH,2014-11-25,153.42,154.85,152.8,154.64,153.95,0.69,0.45,53231.3,816840.942
600519.SH,2014-11-26,154.6,156.36,153.89,155.95,154.64,1.31,0.85,63858.97,990302.232
600519.SH,2014-11-27,155.0,157.22,154.0,156.68,155.95,0.73,0.47,96551.51,1508603.314
600519.SH,2014-11-28,156.57,156.57,153.17,155.84,156.68,-0.84,-0.54,88288.18,1363855.095
600519.SH,2014-12-01,156.57,161.0,156.0,160.06,155.84,4.22,2.71,121740.01,1932844.688
600519.SH,2014-12-02,159.05,161.2,158.25,161.14,160.06,1.08,0.67,99268.19,1588412.356
600519.SH,2014-12-03,162.44,168.3,162.36,164.83,161.14,3.69,2.29,117322.64,1936848.371
600519.SH,2014-12-04,166.5,174.5,166.5,174.13,164.83,9.3,5.64,117781.43,2020248.736
600519.SH,2014-12-05,177.99,178.96,168.6,170.92,174.13,-3.21,-1.84,112901.44,1943937.52
600519.SH,2014-12-08,168.84,176.49,167.2,172.97,170.92,2.05,1.2,100894.31,1731248.492
600519.SH,2014-12-09,172.0,186.62,171.5,172.86,172.97,-0.11,-0.06,151890.28,2713372.288
600519.SH,2014-12-10,175.0,183.5,175.0,179.92,172.86,7.06,4.08,106656.11,1919193.466
600519.SH,2014-12-11,180.0,181.94,175.29,175.89,179.92,-4.03,-2.24,54882.15,975885.692
600519.SH,2014-12-12,176.78,180.99,176.0,176.59,175.89,0.7,0.4,51055.16,911591.087
600519.SH,2014-12-15,176.6,184.1,175.43,184.04,176.59,7.45,4.22,70964.32,1281924.243
600519.SH,2014-12-16,183.7,183.7,178.11,180.63,184.04,-3.41,-1.85,51129.44,918180.186
600519.SH,2014-12-17,179.99,181.45,177.8,179.07,180.63,-1.56,-0.86,60020.47,1071735.185
600519.SH,2014-12-18,179.69,182.2,179.0,179.34,179.07,0.27,0.15,38567.5,695500.784
600519.SH,2014-12-19,179.06,181.98,178.0,180.82,179.34,1.48,0.83,49631.06,892730.64
600519.SH,2014-12-22,179.65,184.29,175.88,184.1,180.82,3.28,1.81,73623.81,1327712.485
600519.SH,2014-12-23,183.78,193.49,182.01,188.86,184.1,4.76,2.59,85650.82,1611272.919
600519.SH,2014-12-24,188.0,191.8,180.68,183.06,188.86,-5.8,-3.07,63554.59,1187206.211
600519.SH,2014-12-25,183.15,186.0,181.01,185.83,183.06,2.77,1.51,44071.68,806958.774
600519.SH,2014-12-26,185.09,189.0,183.0,187.57,185.83,1.74,0.94,42677.49,793340.608
600519.SH,2014-12-29,188.1,190.0,182.0,183.48,187.57,-4.09,-2.18,89838.65,1678243.808
600519.SH,2014-12-30,183.0,187.98,182.48,186.84,183.48,3.36,1.83,56171.1,1043215.631
600519.SH,2014-12-31,185.6,190.0,185.0,189.62,186.84,2.78,1.49,46269.36,871581.692
600519.SH,2015-01-05,189.62,204.24,188.69,202.52,189.62,12.9,6.8,94515.17,1875063.136
600519.SH,2015-01-06,200.0,202.56,196.02,197.83,202.52,-4.69,-2.32,55020.01,1094977.375
600519.SH,2015-01-07,196.04,199.5,189.99,192.94,197.83,-4.89,-2.47,54797.84,1063925.641
600519.SH,2015-01-08,194.0,194.52,190.14,191.76,192.94,-1.18,-0.61,40525.3,777874.67
600519.SH,2015-01-09,190.4,195.77,190.11,190.31,191.76,-1.45,-0.76,53982.2,1039955.153
600519.SH,2015-01-12,190.0,192.59,184.46,186.43,190.31,-3.88,-2.04,49914.59,934643.414
600519.SH,2015-01-13,187.0,188.54,184.6,184.88,186.43,-1.55,-0.83,36708.08,683429.624
600519.SH,2015-01-14,185.0,186.5,180.88,183.18,184.88,-1.7,-0.92,52403.44,965036.184
600519.SH,2015-01-15,183.89,186.4,182.48,186.07,183.18,2.89,1.58,48585.52,895503.097
600519.SH,2015-01-16,186.2,188.0,185.98,186.11,186.07,0.04,0.02,39978.06,746304.289
600519.SH,2015-01-19,181.0,183.2,171.47,175.48,186.11,-10.63,-5.71,64679.37,1151544.267
600519.SH,2015-01-20,176.02,180.5,173.0,178.08,175.48,2.6,1.48,61022.74,1086018.454
600519.SH,2015-01-21,178.27,182.9,177.2,182.36,178.08,4.28,2.4,52674.74,950750.407
600519.SH,2015-01-22,182.37,184.36,180.0,181.23,182.36,-1.13,-0.62,38254.81,696541.254
600519.SH,2015-01-23,180.12,183.28,180.11,181.02,181.23,-0.21,-0.12,33084.55,600627.336
600519.SH,2015-01-26,181.7,183.5,181.05,182.8,181.02,1.78,0.98,35649.06,650642.102
600519.SH,2015-01-27,182.82,182.82,178.0,180.11,182.8,-2.69,-1.47,41883.62,755025.862
600519.SH,2015-01-28,179.0,180.4,177.3,177.47,180.11,-2.64,-1.47,30680.66,547979.157
600519.SH,2015-01-29,176.2,178.0,175.0,176.15,177.47,-1.32,-0.74,32492.54,571553.419
600519.SH,2015-01-30,176.99,181.0,176.5,177.18,176.15,1.03,0.58,47508.34,848744.494
600519.SH,2015-02-02,175.51,176.4,173.5,174.82,177.18,-2.36,-1.33,33983.36,593379.653
600519.SH,2015-02-03,177.48,178.65,176.2,178.37,174.82,3.55,2.03,27792.8,493512.567
600519.SH,2015-02-04,179.15,182.08,177.0,177.25,178.37,-1.12,-0.63,35293.71,634135.328
600519.SH,2015-02-05,178.97,180.9,174.0,174.05,177.25,-3.2,-1.81,41239.62,735861.121
600519.SH,2015-02-06,174.64,176.5,173.6,174.6,174.05,0.55,0.32,37102.38,648205.629
600519.SH,2015-02-09,175.77,185.1,175.0,184.3,174.6,9.7,5.56,87293.58,1584342.294
600519.SH,2015-02-10,184.8,185.2,181.45,182.88,184.3,-1.42,-0.77,53638.87,984795.852
600519.SH,2015-02-11,182.4,184.25,182.08,183.15,182.88,0.27,0.15,22894.79,420358.857
600519.SH,2015-02-12,183.99,184.49,182.01,183.57,183.15,0.42,0.23,25050.98,458818.631
600519.SH,2015-02-13,184.11,184.5,181.4,182.49,183.57,-1.08,-0.59,40127.05,734977.407
600519.SH,2015-02-16,182.54,183.63,181.22,183.31,182.49,0.82,0.45,39521.08,722512.103
600519.SH,2015-02-17,183.55,183.89,181.91,182.22,183.31,-1.09,-0.59,34172.55,624854.087
600519.SH,2015-02-25,183.0,185.7,181.11,183.96,182.22,1.74,0.95,59935.12,1104113.268
600519.SH,2015-02-26,183.8,188.39,183.55,186.64,183.96,2.68,1.46,62297.72,1163369.598
600519.SH,2015-02-27,186.9,194.5,186.8,191.05,186.64,4.41,2.36,63370.94,1217723.178
600519.SH,2015-03-02,190.8,193.8,189.0,190.73,191.05,-0.32,-0.17,31098.7,592027.084
600519.SH,2015-03-03,189.3,192.0,185.16,185.95,190.73,-4.78,-2.51,42999.6,812905.777
600519.SH,2015-03-04,186.99,188.01,184.6,187.19,185.95,1.24,0.67,40662.23,757815.044
600519.SH,2015-03-05,185.01,187.03,184.05,185.52,187.19,-1.67,-0.89,36206.24,670609.773
600519.SH,2015-03-06,185.35,186.48,183.27,183.62,185.52,-1.9,-1.02,25470.66,471454.744
600519.SH,2015-03-09,185.8,192.99,183.8,191.56,183.62,7.94,4.32,43486.03,815432.195
600519.SH,2015-03-10,190.94,191.5,187.28,187.83,191.56,-3.73,-1.95,29637.06,561292.473
600519.SH,2015-03-11,187.83,193.0,187.8,191.98,187.83,4.15,2.21,40583.39,778418.696
600519.SH,2015-03-12,193.0,195.99,191.4,192.75,191.98,0.77,0.4,38496.4,747203.168
600519.SH,2015-03-13,192.7,193.9,188.58,189.91,192.75,-2.84,-1.47,25479.27,486997.365
600519.SH,2015-03-16,190.06,194.5,187.01,193.76,189.91,3.85,2.03,31160.97,597313.674
600519.SH,2015-03-17,194.99,198.69,194.89,196.77,193.76,3.01,1.55,45904.08,903712.736
600519.SH,2015-03-18,196.8,199.99,195.52,199.45,196.77,2.68,1.36,39304.46,778884.998
600519.SH,2015-03-19,198.54,198.99,194.06,195.28,199.45,-4.17,-2.09,33539.77,658535.489
600519.SH,2015-03-20,194.2,194.99,190.88,193.15,195.28,-2.13,-1.09,51373.71,991294.9
600519.SH,2015-03-23,194.67,196.75,193.2,195.08,193.15,1.93,1.0,40979.01,799009.923
600519.SH,2015-03-24,195.3,197.44,192.1,195.69,195.08,0.61,0.31,60079.44,1172628.507
600519.SH,2015-03-25,193.0,195.1,192.06,192.78,195.69,-2.91,-1.49,42240.3,815963.246
600519.SH,2015-03-26,193.55,199.9,192.0,198.56,192.78,5.78,3.0,67105.25,1315872.11
